date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand
18-06-2026,1027,3,10,20,21.5,0,0,87.7,24
19-06-2026,1028,4,3,12,29.57,1,0,118.49,26
19-06-2026,1001,4,9,19,13.42,0,0,85.92,19
20-06-2026,1036,2,3,21,11.78,1,0,98.93,33
22-06-2026,1041,4,3,23,13.14,1,0,92.04,28
22-06-2026,1027,5,10,18,32.14,1,0,107.06,28
24-06-2026,1044,1,1,18,10.81,0,0,115.84,19
24-06-2026,1039,5,7,23,41.08,0,0,99.53,22
24-06-2026,1040,4,5,19,6.64,1,0,72.72,29
25-06-2026,1039,5,7,20,14.68,0,0,103.15,21
25-06-2026,1017,5,2,26,23.49,1,0,97.62,35
25-06-2026,1005,1,10,18,15.09,0,0,96.57,17
25-06-2026,1034,2,7,27,48.24,0,0,81.85,24
26-06-2026,1011,3,8,18,29.67,0,0,90.29,18
26-06-2026,1027,1,7,19,12.14,0,0,109.13,20
27-06-2026,1038,4,1,30,47.22,0,1,106.98,35
28-06-2026,1013,1,6,19,23.78,0,0,106.8,15
28-06-2026,1030,1,10,24,14.26,1,0,105.77,35
29-06-2026,1042,3,8,21,19.09,0,0,84.16,19
29-06-2026,1018,5,7,26,21.83,0,0,95.31,29
30-06-2026,1030,4,9,19,16.52,0,1,98.43,17
03-07-2026,1012,4,4,21,39.73,0,0,94.72,14
04-07-2026,1033,5,10,28,15.56,0,0,107.59,23
05-07-2026,1017,3,4,21,45.63,1,0,92.95,33
05-07-2026,1023,4,3,24,11.68,0,0,91.76,22
06-07-2026,1030,3,1,23,46.69,1,0,96.2,26
06-07-2026,1027,5,7,26,11.64,1,1,96.05,29
07-07-2026,1007,1,6,21,14.37,0,0,104.08,21
10-07-2026,1042,5,10,15,38.41,0,0,109.27,15
12-07-2026,1046,4,9,20,32.05,1,0,102.91,32
14-07-2026,1044,3,9,20,23.84,0,1,104.48,17
16-07-2026,1046,2,1,17,23.52,1,0,106.19,26
19-07-2026,1004,4,4,20,17.88,0,0,109.63,20
20-07-2026,1025,5,10,23,6.89,0,0,100.68,22
22-07-2026,1043,4,8,23,15.04,0,0,84.92,25
23-07-2026,1034,3,3,28,5.88,0,0,104.57,28
25-07-2026,1007,4,5,20,12.06,1,0,113.75,35
26-07-2026,1014,3,6,27,30.83,0,0,102.12,25
27-07-2026,1003,4,6,24,20.6,1,0,123.95,31
27-07-2026,1037,5,7,16,6.93,0,0,87.5,11
01-08-2026,1021,3,2,16,9.31,1,0,114.75,28
01-08-2026,1041,3,7,19,15.9,0,0,110.56,22
01-08-2026,1036,5,5,16,15.02,1,0,97.14,18
01-08-2026,1006,5,6,21,26.88,1,0,99.6,25
01-08-2026,1018,5,10,19,16.61,0,0,86.57,18
02-08-2026,1017,3,3,13,11.55,0,1,106.64,21
02-08-2026,1039,3,6,20,23.27,0,0,108.82,23
03-08-2026,1009,3,5,15,18.18,0,1,113.19,17
04-08-2026,1037,5,7,16,20.09,1,0,90.09,29
06-08-2026,1023,4,7,17,21.83,1,0,93,22
06-08-2026,1039,3,2,22,37.83,0,0,105.7,16
07-08-2026,1021,5,7,25,41.34,0,0,88.79,24
07-08-2026,1006,3,10,17,24.1,0,0,106.89,13
08-08-2026,1048,1,5,22,14.34,0,0,104.22,20
09-08-2026,1019,4,8,16,29.87,1,0,105.02,27
10-08-2026,1005,3,6,35,29.61,1,0,106.24,44
10-08-2026,1023,4,9,20,33.87,0,0,93.3,22
10-08-2026,1012,3,5,24,31.16,1,0,99.26,28
13-08-2026,1010,3,7,24,18.31,0,0,81.08,23
14-08-2026,1029,1,10,17,43.81,0,0,101.36,17
14-08-2026,1044,1,8,22,45.71,0,0,114.28,21
15-08-2026,1008,1,1,17,11.87,0,0,107.46,13
15-08-2026,1027,3,3,22,23.81,1,0,89.2,38
15-08-2026,1038,1,4,29,10.43,0,0,90.93,31
17-08-2026,1023,5,2,19,32.08,0,0,115.49,23
18-08-2026,1029,5,4,20,20.09,0,0,95.85,16
18-08-2026,1013,5,1,25,39.23,0,0,96.04,17
20-08-2026,1030,1,10,29,27.17,1,1,96.1,40
21-08-2026,1000,1,7,19,48.77,0,0,96.81,17
21-08-2026,1007,5,4,16,43.27,0,0,95.76,19
21-08-2026,1013,5,9,20,42.03,0,1,96.33,21
23-08-2026,1000,1,8,30,34.61,0,0,109.14,31
24-08-2026,1013,1,4,21,39.59,0,0,89.63,19
24-08-2026,1021,3,3,21,15.68,0,0,93.47,23
25-08-2026,1001,1,8,19,47.11,0,0,105.23,14
26-08-2026,1036,3,9,15,19.42,0,0,97.78,10
26-08-2026,1044,2,10,15,7.6,0,0,98.85,14
28-08-2026,1018,3,4,23,33.81,0,0,95.51,22
01-09-2026,1007,2,6,17,21.24,0,0,92.6,16
02-09-2026,1009,1,2,18,28.39,0,0,91.52,18
04-09-2026,1004,5,4,18,17.44,0,0,93.77,24
05-09-2026,1022,2,3,21,17.29,0,0,119.46,23
05-09-2026,1008,1,5,17,41.2,0,0,96.81,12
05-09-2026,1019,2,6,17,32.28,0,0,94.37,21
06-09-2026,1008,4,9,15,46.66,1,0,91.22,35
08-09-2026,1011,4,6,20,38.54,0,0,118.66,19
08-09-2026,1031,5,10,17,9.57,0,0,98.99,13
09-09-2026,1017,1,8,27,10.3,0,0,109.99,21
10-09-2026,1020,5,10,28,29.01,0,0,85.73,29
12-09-2026,1000,1,10,16,24.13,1,0,86.68,23
12-09-2026,1035,4,6,14,12.88,0,0,110.1,13
13-09-2026,1023,4,4,23,25.38,0,0,97.14,16
13-09-2026,1012,2,1,16,22.04,0,0,96.48,12
13-09-2026,1027,3,8,23,46.58,0,0,106.52,20
14-09-2026,1039,1,3,21,17.7,0,0,105.24,20
14-09-2026,1020,1,10,18,33.31,1,0,101.09,19
16-09-2026,1002,3,6,20,22.57,1,0,108.36,32
16-09-2026,1010,1,2,22,7.26,0,0,85.89,20
16-09-2026,1008,2,8,20,24.97,0,0,102.56,20
19-09-2026,1013,3,5,29,6.64,1,0,107.73,43
20-09-2026,1001,5,7,24,8.69,0,0,93.21,16
21-09-2026,1040,5,8,17,19.16,0,1,109.01,19
21-09-2026,1003,2,7,19,12.15,1,0,83.58,27
21-09-2026,1004,2,4,19,11.72,0,0,102.35,19
21-09-2026,1036,5,5,16,31.84,0,0,96,18
22-09-2026,1003,1,3,18,35.53,0,0,99.15,20
24-09-2026,1005,5,8,20,47.35,0,0,99.27,16
30-09-2026,1003,3,1,20,18.61,0,0,106.28,18
30-09-2026,1049,5,7,21,35.68,0,0,105.75,26
30-09-2026,1024,2,2,21,37.19,0,0,94.73,14
01-10-2026,1007,1,9,20,15.85,0,0,116.03,24
02-10-2026,1046,5,3,16,41.27,0,0,100.56,19
03-10-2026,1040,1,10,14,7.41,0,1,107.87,15
09-10-2026,1038,5,8,15,18.1,0,0,70.15,17
09-10-2026,1043,3,4,19,22.86,0,0,110.09,19
15-10-2026,1028,1,6,18,19.62,1,0,86.76,28
16-10-2026,1003,3,5,25,23.13,0,0,93.46,23
16-10-2026,1023,5,7,21,22.96,1,0,91.62,30
17-10-2026,1008,5,9,23,14.03,0,1,105.73,22
17-10-2026,1025,1,5,19,38.54,0,0,102.99,20
18-10-2026,1023,4,5,19,33.02,0,0,108.51,12
19-10-2026,1008,1,4,18,20.04,1,0,108.88,31
20-10-2026,1047,5,8,25,25.94,1,0,101.17,39
20-10-2026,1035,1,5,23,15.67,0,0,90.58,30
23-10-2026,1012,3,4,19,45.54,1,1,95.8,30
24-10-2026,1043,4,2,22,49.49,0,0,116.53,22
24-10-2026,1005,4,5,14,41.05,0,1,121.99,13
24-10-2026,1023,4,1,16,27.13,0,0,99.09,16
24-10-2026,1020,2,6,15,9.59,0,1,90.74,12
26-10-2026,1024,2,3,17,35.34,0,0,85.98,26
26-10-2026,1033,3,5,18,25.59,1,0,111.68,37
28-10-2026,1014,5,6,20,10.34,0,0,96.98,20
29-10-2026,1022,2,8,16,39.29,0,0,113.53,16
29-10-2026,1002,3,6,23,11.59,0,0,88.73,25
30-10-2026,1020,5,8,19,45.05,0,0,127.69,18
31-10-2026,1027,2,4,20,20.19,0,0,112.13,20
31-10-2026,1024,1,7,28,20.83,0,0,111.62,20
02-11-2026,1004,3,3,25,19.33,0,0,104.78,24
03-11-2026,1047,5,6,24,19.99,1,0,99.28,37
05-11-2026,1036,2,6,15,6.64,1,0,102.56,19
07-11-2026,1049,4,8,22,20.99,0,0,104.12,29
08-11-2026,1039,1,10,19,36.51,0,0,101.05,24
08-11-2026,1018,4,1,28,27.89,1,0,102.48,41
10-11-2026,1006,1,5,24,11.82,1,0,88.29,39
12-11-2026,1022,3,8,21,26.94,0,0,80.89,18
12-11-2026,1006,1,2,22,30.62,0,0,88.44,18
12-11-2026,1007,1,3,18,36.2,0,0,105.74,21
14-11-2026,1026,3,7,26,46.8,0,0,89.35,22
15-11-2026,1022,4,6,21,37.68,0,1,100.47,16
17-11-2026,1017,3,10,21,32.35,1,0,102.39,35
21-11-2026,1042,2,7,18,48.28,0,1,98.26,25
23-11-2026,1040,4,5,17,17.38,0,0,92.04,14
24-11-2026,1018,4,1,12,10.84,1,0,97.34,23
25-11-2026,1048,1,5,24,37.65,1,0,96.13,34
28-11-2026,1002,4,7,20,24.1,1,0,90.89,27
28-11-2026,1038,3,4,17,13.84,0,0,105.79,14
28-11-2026,1017,4,10,16,20.96,1,0,104.48,23
30-11-2026,1000,3,2,17,17.44,0,1,97.56,17
02-12-2026,1041,1,7,21,25.41,0,0,80.29,20
03-12-2026,1023,5,9,26,11.4,1,0,85.57,43
04-12-2026,1013,2,4,15,39.16,0,0,94.56,11
05-12-2026,1036,4,7,21,18.23,1,0,105.17,35
05-12-2026,1006,2,8,18,17.31,0,0,98.72,14
06-12-2026,1035,3,3,24,34.6,0,0,114.48,25
07-12-2026,1009,1,3,25,15.42,0,0,101.35,29
08-12-2026,1043,3,8,19,16.59,0,0,97.68,19
10-12-2026,1041,3,10,22,16.99,0,0,100.4,20
10-12-2026,1019,4,3,14,20.09,0,0,108.38,14
12-12-2026,1003,1,2,24,41.94,0,0,97.98,20
12-12-2026,1029,3,4,15,37.19,0,0,95.95,14
15-12-2026,1034,5,2,22,5.37,0,0,91.49,22
15-12-2026,1024,3,9,17,6.43,1,0,93.89,33
16-12-2026,1007,2,6,21,23.37,0,1,95.28,25
16-12-2026,1038,4,7,20,49.52,0,0,94.4,16
16-12-2026,1020,4,1,25,15.97,0,0,119.9,29
18-12-2026,1021,1,3,19,42.12,1,1,96.81,25
18-12-2026,1030,2,8,20,48.37,0,0,99.31,23
19-12-2026,1004,5,8,10,7.32,0,0,92.65,15
20-12-2026,1032,3,7,21,45.02,0,0,94.8,19
20-12-2026,1027,1,3,19,18.3,0,0,96.76,8
20-12-2026,1021,1,10,25,38.1,0,0,104.44,22
21-12-2026,1030,1,2,15,14.33,1,1,107.05,26
22-12-2026,1024,4,2,26,45.82,0,0,105.2,18
24-12-2026,1033,5,5,20,13.16,0,0,90.29,17
25-12-2026,1009,4,8,17,35.99,1,0,103.28,25
25-12-2026,1023,5,2,24,42.24,0,0,97.55,23
27-12-2026,1015,4,8,14,47.81,0,0,99.14,12
28-12-2026,1008,1,9,21,39.89,0,0,101.92,23
29-12-2026,1021,3,2,23,19.68,0,0,91.8,22
29-12-2026,1025,2,10,21,14.91,1,0,115.22,34
29-12-2026,1047,2,3,17,26.55,0,1,93.98,14
29-12-2026,1000,3,7,20,13.17,1,0,83.3,37
30-12-2026,1021,5,2,21,13.51,1,0,92.7,22
30-12-2026,1035,5,8,15,29.6,0,0,88.02,21
01-01-2027,1010,3,8,26,6.11,1,0,80.62,32
02-01-2027,1001,3,2,19,43.25,0,1,93.37,21
02-01-2027,1042,2,9,20,26.2,1,0,80,36
02-01-2027,1025,1,1,30,33.73,0,0,127.26,34
03-01-2027,1013,3,2,17,27.37,0,0,104.84,15
03-01-2027,1022,1,9,19,47.32,0,0,95.38,16
03-01-2027,1036,4,8,17,42.27,0,0,112.06,19
03-01-2027,1049,5,7,18,8.16,0,0,91.49,17
04-01-2027,1018,5,5,17,16.34,0,0,101.5,14
05-01-2027,1022,1,1,16,11.94,0,0,104.82,20
09-01-2027,1041,2,10,14,25.45,1,0,94.93,19
11-01-2027,1009,1,9,16,9.71,1,0,111.29,30
12-01-2027,1037,1,7,21,32.66,0,0,89.56,23
13-01-2027,1043,2,10,19,34.4,0,0,111.34,22
13-01-2027,1044,1,7,16,37.05,1,0,110.65,24
16-01-2027,1024,3,6,16,27.12,1,1,121.77,20
16-01-2027,1040,5,2,22,34.65,0,0,116.55,22
17-01-2027,1021,5,6,24,11.23,0,0,93.5,21
18-01-2027,1028,5,10,24,42.45,0,0,99.44,25
20-01-2027,1004,2,9,20,33.9,0,0,102.18,14
20-01-2027,1035,3,6,18,10.1,0,0,96.33,19
21-01-2027,1034,5,7,23,47.88,1,0,103.07,36
22-01-2027,1021,3,4,16,25.25,1,0,98.78,20
22-01-2027,1013,2,1,14,41.92,0,0,123.71,16
23-01-2027,1042,4,9,24,12.02,0,0,98.02,25
23-01-2027,1037,1,4,23,25.24,0,0,104.01,21
24-01-2027,1034,1,4,16,22.77,1,0,104.51,30
27-01-2027,1039,4,8,13,6.55,0,0,110.88,15
28-01-2027,1010,5,1,20,12.99,0,0,100.2,24
28-01-2027,1022,1,7,26,33.63,1,0,92.85,37
29-01-2027,1029,2,8,22,36.2,1,1,87.59,28
29-01-2027,1017,3,10,15,47.83,0,0,103.33,11
30-01-2027,1037,1,7,16,7.44,0,0,95.15,10
30-01-2027,1047,5,6,33,29.74,0,0,82.2,38
30-01-2027,1032,3,7,25,47.56,1,0,97.3,44
31-01-2027,1037,4,10,18,32.28,0,0,105.61,13
31-01-2027,1040,5,9,26,31.12,0,0,90.58,32
01-02-2027,1034,4,7,16,35.12,0,0,102.17,13
01-02-2027,1007,1,1,23,28.97,1,0,101.24,31
03-02-2027,1042,3,7,20,25.43,1,0,92.6,32
05-02-2027,1042,4,4,20,7.58,0,0,93.99,22
07-02-2027,1025,1,10,19,20.68,0,0,91.94,14
07-02-2027,1009,1,8,23,24.27,0,0,98.28,19
07-02-2027,1015,3,6,23,45.09,1,0,89.02,23
09-02-2027,1034,1,1,18,42.5,1,0,108.23,27
10-02-2027,1014,4,10,18,25.08,0,0,116.92,16
12-02-2027,1047,2,4,20,33.22,0,0,99.6,20
12-02-2027,1019,1,10,19,20.72,0,0,97.42,16
17-02-2027,1024,4,4,16,12.67,0,0,94.94,15
17-02-2027,1008,4,10,20,21.18,0,0,108.73,16
18-02-2027,1021,3,1,26,23.78,1,0,95.15,33
18-02-2027,1009,5,9,20,46.37,0,0,85.6,20
19-02-2027,1041,5,1,22,7.42,1,0,96.52,34
19-02-2027,1018,5,2,25,20.57,1,0,81.42,33
20-02-2027,1035,4,1,17,44.14,1,0,91.12,27
22-02-2027,1016,3,10,16,44.31,0,1,83.86,12
22-02-2027,1013,3,5,16,45.6,1,0,82.63,25
23-02-2027,1014,4,5,20,18.42,1,0,102.19,36
25-02-2027,1001,3,3,17,35.38,0,1,101.05,18
25-02-2027,1038,2,8,19,37.95,0,0,99.55,19
28-02-2027,1019,2,3,22,48.24,0,0,88.31,14
28-02-2027,1017,5,6,25,49.57,0,1,100.13,19
28-02-2027,1041,2,3,12,32.55,0,0,82.89,7
01-03-2027,1004,5,10,16,28.7,0,1,106.16,16
03-03-2027,1008,5,6,19,44.43,0,1,88.47,17
03-03-2027,1044,4,8,27,24.2,0,0,96.52,26
05-03-2027,1005,5,9,29,12.98,1,0,111.35,41
06-03-2027,1039,2,4,23,32.87,0,0,111.38,27
08-03-2027,1011,1,7,21,18.29,1,0,107.23,26
11-03-2027,1011,2,2,24,49.54,1,0,96.99,35
11-03-2027,1018,3,5,21,44.61,0,0,104.11,20
11-03-2027,1043,2,4,22,27.09,1,0,78.28,34
12-03-2027,1008,1,8,23,42.75,1,1,92.54,42
14-03-2027,1010,3,7,20,20.99,0,1,93.69,15
15-03-2027,1031,5,6,17,35.44,0,1,105.55,16
15-03-2027,1000,3,7,21,21.85,0,0,94.98,14
16-03-2027,1010,3,9,11,25.49,0,0,95,12
16-03-2027,1020,4,1,27,23.53,0,0,96.28,30
17-03-2027,1017,4,6,18,11.83,0,0,96.78,12
18-03-2027,1025,1,5,17,14.81,0,1,124.95,14
19-03-2027,1006,4,3,20,24.68,1,0,102.82,24
20-03-2027,1042,4,6,18,27.7,0,0,97.12,11
22-03-2027,1020,4,3,17,32.53,0,0,84.22,17
22-03-2027,1040,4,3,21,49.87,1,1,108.31,40
23-03-2027,1043,5,5,20,48.12,0,1,95.42,22
23-03-2027,1008,2,6,14,46.03,1,0,90.57,22
24-03-2027,1048,1,7,23,38,1,0,119.11,38
25-03-2027,1042,4,8,23,15.05,0,0,81.43,23
25-03-2027,1011,1,6,19,18.02,0,0,89.8,17
26-03-2027,1049,4,4,23,26.02,0,0,87.28,24
27-03-2027,1042,4,9,15,24.26,1,0,90.79,26
29-03-2027,1039,1,6,20,38.37,0,0,97.21,22
29-03-2027,1012,3,1,15,29.41,0,0,101.07,16
29-03-2027,1017,4,7,19,19.99,1,0,102.69,33
30-03-2027,1027,3,9,20,47.09,1,0,115.2,29
30-03-2027,1048,4,2,18,38.9,0,0,99.53,16
30-03-2027,1008,1,10,23,17.58,0,0,98.45,20
02-04-2027,1019,1,8,20,45.04,0,0,95.92,12
05-04-2027,1029,1,2,31,28.22,0,0,97.63,28
05-04-2027,1036,4,6,18,21.88,0,0,93.2,15
05-04-2027,1012,4,3,18,29.07,0,0,96.46,21
09-04-2027,1038,5,5,25,26.64,1,0,97.8,37
10-04-2027,1030,4,1,14,35.37,1,0,103.54,16
10-04-2027,1039,4,4,18,46.76,0,0,93.79,17
10-04-2027,1016,4,10,11,6.26,0,0,100.32,11
12-04-2027,1020,5,2,31,14.31,0,1,92.12,33
14-04-2027,1046,2,6,25,15.24,0,1,104.82,21
15-04-2027,1010,3,7,19,34.16,0,0,90.31,20
16-04-2027,1028,1,5,18,12.62,0,0,112.57,14
16-04-2027,1008,4,10,16,17.64,1,0,101.26,13
16-04-2027,1008,2,3,17,12.45,0,0,94.55,15
16-04-2027,1001,1,6,19,29.21,0,0,102.98,15
17-04-2027,1009,5,2,17,40.52,0,0,108.42,11
17-04-2027,1031,3,8,21,26.18,0,0,108.03,18
17-04-2027,1023,2,2,25,15.84,0,0,114.15,24
18-04-2027,1026,5,5,19,38.91,0,0,113.3,18
21-04-2027,1014,5,10,17,13.9,0,1,102.92,17
21-04-2027,1009,2,1,19,25.82,1,1,108.7,27
23-04-2027,1035,2,8,13,34.06,0,1,93.91,8
23-04-2027,1030,2,7,15,9.56,0,0,109.85,17
24-04-2027,1006,3,7,21,36.51,0,0,100.14,15
24-04-2027,1029,1,8,16,45.55,0,0,108.6,12
24-04-2027,1019,5,6,14,28.65,0,0,90.85,10
27-04-2027,1000,3,5,15,12.55,1,0,110.94,23
28-04-2027,1010,2,4,20,47.82,0,0,107.15,16
28-04-2027,1024,4,3,17,32.85,0,0,111.82,12
29-04-2027,1043,3,10,16,23.44,0,0,88.59,16
01-05-2027,1026,5,6,18,17.83,0,0,110.62,23
01-05-2027,1016,5,2,19,8.79,1,0,93.03,28
02-05-2027,1030,5,3,20,40.45,0,0,95.52,19
03-05-2027,1049,3,10,17,40.45,0,0,91.87,12
03-05-2027,1035,2,10,21,38.35,1,0,103.85,34
04-05-2027,1038,3,9,28,36.58,0,0,101.8,21
05-05-2027,1008,3,7,18,17.88,0,0,94.7,7
05-05-2027,1003,4,7,13,21.21,1,0,109.27,22
08-05-2027,1006,1,6,18,47.93,0,0,91.16,19
10-05-2027,1040,3,1,28,26.49,0,0,112.67,32
10-05-2027,1001,4,8,17,44.62,0,0,104.22,17
10-05-2027,1045,3,2,24,38.44,1,1,98.37,28
11-05-2027,1024,2,9,15,26.86,0,0,92.76,22
13-05-2027,1016,2,4,25,46.17,1,0,98.17,41
13-05-2027,1004,4,9,16,12.94,0,0,102.16,18
14-05-2027,1002,4,5,15,21.87,1,0,94.23,26
15-05-2027,1044,4,1,21,37.8,0,0,90.56,10
15-05-2027,1027,2,10,25,16.34,1,0,88.32,29
15-05-2027,1019,5,5,17,36.26,0,0,101.87,16
15-05-2027,1032,2,3,17,40.8,0,0,94.05,20
16-05-2027,1043,2,7,37,25.13,0,0,92.11,43
22-05-2027,1032,2,2,11,35.81,1,0,96.78,30
23-05-2027,1033,3,10,23,45.69,0,0,100.36,28
23-05-2027,1000,5,5,21,37.64,0,0,108.42,16
23-05-2027,1018,5,7,19,36.46,0,0,106.93,19
24-05-2027,1010,2,1,24,33.51,1,0,103.45,41
24-05-2027,1034,5,8,20,31.86,0,1,111.86,20
24-05-2027,1002,1,4,18,31.44,0,0,81.23,24
25-05-2027,1037,4,8,23,31.47,1,0,104.31,31
25-05-2027,1028,3,8,20,8.4,1,0,106.88,27
28-05-2027,1018,4,9,21,42.06,0,0,102.29,18
29-05-2027,1006,5,3,21,19.7,1,1,90.2,32
30-05-2027,1023,4,2,18,48.7,0,0,90.36,16
30-05-2027,1004,2,9,20,6.69,1,0,98.99,27
31-05-2027,1038,5,1,17,8.98,0,1,90.69,19
01-06-2027,1012,4,5,25,9.51,0,0,104.47,33
01-06-2027,1035,5,9,26,47.16,0,0,91.82,31
01-06-2027,1012,3,10,21,11.03,1,0,84.47,30
04-06-2027,1010,1,3,23,47,1,0,108.25,36
05-06-2027,1014,4,1,17,6.61,0,1,109.37,18
05-06-2027,1038,2,8,16,19.79,0,0,88.92,9
06-06-2027,1009,5,8,25,42.24,0,0,99.78,28
08-06-2027,1042,4,4,17,42.82,0,0,118.14,15
09-06-2027,1021,2,5,14,29.62,0,0,97.53,15
09-06-2027,1013,2,6,22,34.76,0,0,114.8,16
10-06-2027,1006,2,2,19,30.34,0,0,91.45,15
10-06-2027,1030,3,8,14,46.57,0,0,97.22,11
10-06-2027,1001,1,8,22,21.95,0,0,85.18,22
11-06-2027,1014,5,2,16,39.33,0,0,101.36,17
11-06-2027,1023,3,7,20,34.59,1,0,95.89,32
12-06-2027,1038,1,8,19,6.62,1,0,82.45,25
12-06-2027,1037,4,10,22,37.65,0,0,103.4,20
13-06-2027,1034,1,7,15,44.41,1,0,104.62,20
14-06-2027,1024,3,5,16,9.65,0,0,107.72,15
15-06-2027,1046,4,1,16,15.48,1,1,92.54,20
15-06-2027,1040,3,2,15,47.09,0,0,88.77,15
17-06-2027,1047,1,9,22,20.93,0,0,108.96,23
17-06-2027,1035,5,2,21,33.84,0,0,98.3,18
18-06-2027,1002,4,6,15,41.69,0,0,88.47,10
18-06-2027,1018,5,4,20,14.77,0,0,101.13,17
20-06-2027,1024,3,4,16,30.48,0,0,94.55,20
20-06-2027,1012,1,8,26,34.51,1,0,93.05,27
20-06-2027,1023,4,9,23,33.79,0,0,106.7,24
20-06-2027,1015,5,6,22,40.24,1,0,103.52,32
21-06-2027,1010,3,9,21,11.03,0,0,121.53,16
22-06-2027,1001,2,10,26,19.02,0,1,101.02,21
22-06-2027,1030,5,7,20,38.34,0,0,98.39,21
23-06-2027,1046,4,7,17,48.59,1,1,111,19
24-06-2027,1039,3,8,26,15.18,0,0,101.88,32
25-06-2027,1041,4,9,21,41.85,1,0,104.43,33
27-06-2027,1007,3,7,24,15.85,1,0,102.3,34
27-06-2027,1047,1,8,12,15.72,1,1,97.28,26
29-06-2027,1047,5,10,23,14.14,0,0,94.53,27
29-06-2027,1030,4,6,18,28.49,0,0,93.4,21
01-07-2027,1043,2,7,12,18.91,0,0,111.35,9
03-07-2027,1037,3,8,16,42,0,0,102.28,11
04-07-2027,1035,4,8,24,15.52,0,0,101.72,27
04-07-2027,1030,2,9,31,38.72,0,0,118.76,28
05-07-2027,1033,4,3,23,16.37,0,0,102.63,20
05-07-2027,1047,1,2,25,44.76,0,0,93.4,18
05-07-2027,1034,2,9,19,45.76,0,0,106.88,16
06-07-2027,1025,5,7,27,46.2,0,0,115.05,28
07-07-2027,1007,3,2,20,19.06,1,0,104.12,35
08-07-2027,1045,1,5,14,32.76,1,0,96.25,23
08-07-2027,1004,5,7,16,7.28,0,0,109.66,13
09-07-2027,1006,5,7,19,36.81,0,1,101.31,19
10-07-2027,1028,5,4,25,28.04,1,0,96.18,42
11-07-2027,1017,5,5,19,45.65,1,0,91.02,32
11-07-2027,1006,5,9,20,43.15,1,0,90.14,33
13-07-2027,1032,2,4,17,32.14,0,0,108.85,18
15-07-2027,1028,3,1,15,41.84,1,0,82.22,19
17-07-2027,1033,4,3,20,35.37,0,0,104.9,18
20-07-2027,1016,3,6,25,39.06,1,0,91.63,36
21-07-2027,1045,2,4,19,34.02,1,0,113.75,29
22-07-2027,1006,1,10,21,31.48,0,0,97.63,22
24-07-2027,1043,2,8,18,32.68,0,1,107.41,20
26-07-2027,1014,4,6,14,29.5,0,0,89.53,7
26-07-2027,1010,4,7,20,14.28,1,0,100.83,21
26-07-2027,1005,3,4,19,13.05,0,0,110.11,16
27-07-2027,1042,5,6,24,21.29,1,0,94.05,39
27-07-2027,1032,2,4,28,19.96,0,0,91.06,28
29-07-2027,1020,3,2,22,23.11,0,0,100.82,29
31-07-2027,1003,4,8,25,17.63,0,0,119.96,26
31-07-2027,1014,4,9,12,13.82,1,0,100.47,25
01-08-2027,1040,2,7,23,36.4,0,1,83.86,23
01-08-2027,1015,2,6,23,27.14,0,0,112.47,15
01-08-2027,1040,2,6,23,22.7,0,0,117.2,24
02-08-2027,1012,3,3,25,36.34,0,0,96.21,14
03-08-2027,1004,4,1,18,47.54,1,1,129.39,33
03-08-2027,1017,3,3,26,20.05,1,0,102.26,38
04-08-2027,1019,2,4,15,6.84,0,1,103.39,14
04-08-2027,1023,2,8,18,35.08,0,0,79.2,21
04-08-2027,1006,1,2,17,35.33,1,0,98.31,24
04-08-2027,1047,1,2,20,16.15,0,0,88.86,16
05-08-2027,1016,2,4,20,43.05,0,0,100.41,28
06-08-2027,1009,5,1,19,8.14,1,0,86.26,32
07-08-2027,1044,3,10,22,27.33,0,0,91.99,20
07-08-2027,1031,1,7,26,49.72,1,0,93.8,44
07-08-2027,1037,5,1,21,23.58,0,1,101.33,17
09-08-2027,1045,2,9,26,39.4,1,0,96.64,38
09-08-2027,1045,1,7,27,14.63,1,0,93.28,32
10-08-2027,1048,1,2,11,19.32,0,0,101.64,13
11-08-2027,1004,4,4,24,20.1,1,0,103.27,23
11-08-2027,1047,1,9,21,42.88,0,0,120.64,27
12-08-2027,1003,5,4,22,24.81,0,0,105.15,19
13-08-2027,1009,3,1,21,41.31,0,0,107.3,19
14-08-2027,1005,1,5,21,11.37,0,0,100.69,28
14-08-2027,1048,3,9,17,12.97,0,0,100.59,14
15-08-2027,1030,2,7,27,18.87,0,0,87.61,33
15-08-2027,1029,2,1,17,27.83,0,0,92.85,20
16-08-2027,1001,4,4,15,30.51,1,0,104.94,21
16-08-2027,1046,5,4,21,43.63,1,0,121.02,35
17-08-2027,1031,3,1,28,38.2,0,1,94.7,23
18-08-2027,1028,1,5,22,47.98,1,1,100.43,35
19-08-2027,1042,2,1,21,13.77,0,0,97.06,18
19-08-2027,1049,3,4,19,48.83,0,0,100.35,22
21-08-2027,1026,4,4,19,26.93,0,0,106.46,19
22-08-2027,1015,5,1,19,32.57,0,0,96.49,13
23-08-2027,1002,5,4,15,13.78,0,0,110.16,14
24-08-2027,1044,5,10,10,41.48,0,0,91.82,4
25-08-2027,1038,2,8,15,23.51,0,0,95.56,17
27-08-2027,1011,2,7,16,22.92,0,1,101.37,18
27-08-2027,1011,2,1,12,42.5,1,1,104.17,26
28-08-2027,1001,2,9,23,27.88,1,1,100.98,33
